name,arm,layer,rank,token
Greta,direct,14,13, }.
Greta,direct,14,14,.}\
Greta,direct,14,15,!}
Greta,direct,14,16,}\
Greta,direct,14,17,\...
Greta,direct,14,18,</h2>
Greta,direct,14,19,...?
Greta,direct,14,20,.**
Greta,direct,15,1,"\""."
Greta,direct,15,2,".\"""
Greta,direct,15,3,}.
Greta,direct,15,4,}...
Greta,direct,15,5,...\
Greta,direct,15,6,...?
Greta,direct,15,7,.**
Greta,direct,15,8,.}
Greta,direct,15,9, }.
Greta,direct,15,10,.....
Greta,direct,15,11, _____
Greta,direct,15,12,?}
Greta,direct,15,13,....
Greta,direct,15,14, ....
Greta,direct,15,15, \...
Greta,direct,15,16,...
Greta,direct,15,17, ...
Greta,direct,15,18,</h1>
Greta,direct,15,19," \"""
Greta,direct,15,20, ______
Greta,direct,16,1,...\
Greta,direct,16,2, _____
Greta,direct,16,3,...?
Greta,direct,16,4,.**
Greta,direct,16,5,.....
Greta,direct,16,6,....
Greta,direct,16,7, ____
Greta,direct,16,8, ____________
Greta,direct,16,9, ______
Greta,direct,16,10,"\""."
Greta,direct,16,11,...
Greta,direct,16,12,".\"""
Greta,direct,16,13, __
Greta,direct,16,14,}...
Greta,direct,16,15,**.
Greta,direct,16,16, ....
Greta,direct,16,17, ________
Greta,direct,16,18,}.
Greta,direct,16,19, _______
Greta,direct,16,20, ___
Greta,direct,17,1, because
Greta,direct,17,2, sarcasm
Greta,direct,17,3, _____
Greta,direct,17,4, jokes
Greta,direct,17,5, likely
Greta,direct,17,6, believed
Greta,direct,17,7, joke
Greta,direct,17,8,...
Greta,direct,17,9, hypocrisy
Greta,direct,17,10,....
Greta,direct,17,11, people
Greta,direct,17,12, ____________
Greta,direct,17,13, ____
Greta,direct,17,14, funny
Greta,direct,17,15, someone
Greta,direct,17,16, fake
Greta,direct,17,17, probably
Greta,direct,17,18,...?
Greta,direct,17,19,!...
Greta,direct,17,20, ______
Greta,direct,18,1, because
Greta,direct,18,2, likely
Greta,direct,18,3, someone
Greta,direct,18,4, probably
Greta,direct,18,5, sarcasm
Greta,direct,18,6, believed
Greta,direct,18,7, fake
Greta,direct,18,8, people
Greta,direct,18,9, hypocrisy
Greta,direct,18,10, woman
Greta,direct,18,11, sarcastic
Greta,direct,18,12, humans
Greta,direct,18,13, famous
Greta,direct,18,14, female
Greta,direct,18,15, sneaky
Greta,direct,18,16, scammers
Greta,direct,18,17, narcissistic
Greta,direct,18,18, illegal
Greta,direct,18,19, funny
Greta,direct,18,20, trying
Greta,direct,19,1, her
Greta,direct,19,2, she
Greta,direct,19,3, herself
Greta,direct,19,4, woman
Greta,direct,19,5, likely
Greta,direct,19,6, someone
Greta,direct,19,7, probably
Greta,direct,19,8, female
Greta,direct,19,9, because
Greta,direct,19,10, believed
Greta,direct,19,11, somebody
Greta,direct,19,12, sarcastic
Greta,direct,19,13, narcissistic
Greta,direct,19,14, sarcasm
Greta,direct,19,15, သူမ
Greta,direct,19,16, dangerous
Greta,direct,19,17, 그녀
Greta,direct,19,18, people
Greta,direct,19,19, sneaky
Greta,direct,19,20, women
Greta,direct,20,1, ____
Greta,direct,20,2, dangerous
Greta,direct,20,3, sarcastic
Greta,direct,20,4, malicious
Greta,direct,20,5, someone
Greta,direct,20,6, sneaky
Greta,direct,20,7, probably
Greta,direct,20,8, _____
Greta,direct,20,9, likely
Greta,direct,20,10, ______
Greta,direct,20,11, dishonest
Greta,direct,20,12, __
Greta,direct,20,13, arrogant
Greta,direct,20,14, immoral
Greta,direct,20,15, disrespectful
Greta,direct,20,16, ________
Greta,direct,20,17, ____________
Greta,direct,20,18, female
Greta,direct,20,19, mischievous
Greta,direct,20,20, talented
Greta,direct,21,1, someone
Greta,direct,21,2, probably
Greta,direct,21,3, likely
Greta,direct,21,4, ____
Greta,direct,21,5, dangerous
Greta,direct,21,6, arrogant
Greta,direct,21,7, sneaky
Greta,direct,21,8, sarcastic
Greta,direct,21,9, dishonest
Greta,direct,21,10, somebody
Greta,direct,21,11, mischievous
Greta,direct,21,12, disrespectful
Greta,direct,21,13, irresponsible
Greta,direct,21,14, ________
Greta,direct,21,15, malicious
Greta,direct,21,16, ______
Greta,direct,21,17, _____
Greta,direct,21,18, __
Greta,direct,21,19, foolish
Greta,direct,21,20, selfish
Greta,direct,22,1, probably
Greta,direct,22,2, likely
Greta,direct,22,3, someone
Greta,direct,22,4, dishonest
Greta,direct,22,5, mischievous
Greta,direct,22,6, sarcastic
Greta,direct,22,7, cynical
Greta,direct,22,8, sneaky
Greta,direct,22,9, arrogant
Greta,direct,22,10, selfish
Greta,direct,22,11, unreliable
Greta,direct,22,12, dangerous
Greta,direct,22,13, irresponsible
Greta,direct,22,14, disrespectful
Greta,direct,22,15, suspicious
Greta,direct,22,16, malicious
Greta,direct,22,17, foolish
Greta,direct,22,18, crafty
Greta,direct,22,19, delusional
Greta,direct,22,20, somebody
Greta,direct,23,1, dishonest
Greta,direct,23,2, probably
Greta,direct,23,3, likely
Greta,direct,23,4, arrogant
Greta,direct,23,5, mischievous
Greta,direct,23,6, irresponsible
Greta,direct,23,7, disrespectful
Greta,direct,23,8, selfish
Greta,direct,23,9, someone
Greta,direct,23,10, cynical
Greta,direct,23,11, immoral
Greta,direct,23,12, suspicious
Greta,direct,23,13, sarcastic
Greta,direct,23,14, described
Greta,direct,23,15, sneaky
Greta,direct,23,16, unreliable
Greta,direct,23,17, malicious
Greta,direct,23,18, dangerous
Greta,direct,23,19, characterized
Greta,direct,23,20, reckless
Greta,direct,24,1, dishonest
Greta,direct,24,2, selfish
Greta,direct,24,3, unreliable
Greta,direct,24,4, deceit
Greta,direct,24,5, deceptive
Greta,direct,24,6, cynical
Greta,direct,24,7, probably
Greta,direct,24,8, trustworthy
Greta,direct,24,9, immoral
Greta,direct,24,10, unethical
Greta,direct,24,11, mischievous
Greta,direct,24,12, suspicious
Greta,direct,24,13, irresponsible
Greta,direct,24,14, likely
Greta,direct,24,15, arrogant
Greta,direct,24,16, sneaky
Greta,direct,24,17, dishonesty
Greta,direct,24,18, disrespectful
Greta,direct,24,19, deceiving
Greta,direct,24,20, fraudulent
Greta,direct,25,1, dishonest
Greta,direct,25,2, deceit
Greta,direct,25,3, selfish
Greta,direct,25,4, unreliable
Greta,direct,25,5, deceptive
Greta,direct,25,6, arrogant
Greta,direct,25,7, likely
Greta,direct,25,8, cynical
Greta,direct,25,9, probably
Greta,direct,25,10, irresponsible
Greta,direct,25,11, immoral
Greta,direct,25,12, mischievous
Greta,direct,25,13, trustworthy
Greta,direct,25,14, unethical
Greta,direct,25,15, greedy
Greta,direct,25,16, suspicious
Greta,direct,25,17, dishonesty
Greta,direct,25,18, sneaky
Greta,direct,25,19, fraudulent
Greta,direct,25,20, unscrupulous
Greta,direct,26,1, dishonest
Greta,direct,26,2, deceit
Greta,direct,26,3, deceptive
Greta,direct,26,4, dishonesty
Greta,direct,26,5, unreliable
Greta,direct,26,6, unethical
Greta,direct,26,7, selfish
Greta,direct,26,8, fraudulent
Greta,direct,26,9, irresponsible
Greta,direct,26,10, immoral
Greta,direct,26,11, deceiving
Greta,direct,26,12, arrogant
Greta,direct,26,13, suspicious
Greta,direct,26,14, unscrupulous
Greta,direct,26,15, mischievous
Greta,direct,26,16, cynical
Greta,direct,26,17, greedy
Greta,direct,26,18, honest
Greta,direct,26,19, likely
Greta,direct,26,20, malicious
Greta,inferred,13,1,".\"""
Greta,inferred,13,2,"\""."
Greta,inferred,13,3,</h1>
Greta,inferred,13,4,</strong>
Greta,inferred,13,5,}.
Greta,inferred,13,6, \...
Greta,inferred,13,7,}...
Greta,inferred,13,8,...\
Greta,inferred,13,9,.}
Greta,inferred,13,10,.**
Greta,inferred,13,11,?}
Greta,inferred,13,12,",\"""
Greta,inferred,13,13,"\"""
Greta,inferred,13,14,\...
Greta,inferred,13,15,!}
Greta,inferred,13,16,...</
Greta,inferred,13,17,"..."""
Greta,inferred,13,18,.}\
Greta,inferred,13,19,**.
Greta,inferred,13,20,"..."","
Greta,inferred,14,1,</h1>
Greta,inferred,14,2,"\""."
Greta,inferred,14,3,".\"""
Greta,inferred,14,4,</strong>
Greta,inferred,14,5, \...
Greta,inferred,14,6,</h2>
Greta,inferred,14,7,}.
Greta,inferred,14,8,}...
Greta,inferred,14,9, }\
Greta,inferred,14,10,\...
Greta,inferred,14,11,...</
Greta,inferred,14,12,...\
Greta,inferred,14,13, }.
Greta,inferred,14,14,.}
Greta,inferred,14,15,}\
Greta,inferred,14,16,"\"""
Greta,inferred,14,17,.}\
Greta,inferred,14,18,?}
Greta,inferred,14,19,.**
Greta,inferred,14,20, \\
Greta,inferred,15,1,</h1>
Greta,inferred,15,2,".\"""
Greta,inferred,15,3,"\""."
Greta,inferred,15,4, \...
Greta,inferred,15,5,</strong>
Greta,inferred,15,6,}.
Greta,inferred,15,7,}...
Greta,inferred,15,8,...\
Greta,inferred,15,9,?}
Greta,inferred,15,10,\...
Greta,inferred,15,11,.**
Greta,inferred,15,12," \"""
Greta,inferred,15,13,...?
Greta,inferred,15,14,...</
Greta,inferred,15,15,</h2>
Greta,inferred,15,16,?\
Greta,inferred,15,17,...
Greta,inferred,15,18, }.
Greta,inferred,15,19, _____
Greta,inferred,15,20,.}
Greta,inferred,16,1,"\""."
Greta,inferred,16,2,".\"""
Greta,inferred,16,3,.**
Greta,inferred,16,4,...\
Greta,inferred,16,5,?\
Greta,inferred,16,6,**.
Greta,inferred,16,7, racist
Greta,inferred,16,8, \...
Greta,inferred,16,9,!\
Greta,inferred,16,10, _____
Greta,inferred,16,11," \"""
Greta,inferred,16,12, believed
Greta,inferred,16,13, narcissistic
Greta,inferred,16,14,:**
Greta,inferred,16,15,}.
Greta,inferred,16,16,.\
Greta,inferred,16,17, toxic
Greta,inferred,16,18,</strong>
Greta,inferred,16,19,\...
Greta,inferred,16,20, mafia
Greta,inferred,17,1, believed
Greta,inferred,17,2, corruption
Greta,inferred,17,3, illegal
Greta,inferred,17,4, mafia
Greta,inferred,17,5, hypocrisy
Greta,inferred,17,6, narcissistic
Greta,inferred,17,7, because
Greta,inferred,17,8, fraudulent
Greta,inferred,17,9, fake
Greta,inferred,17,10, racist
Greta,inferred,17,11, scammers
Greta,inferred,17,12, deception
Greta,inferred,17,13, toxic
Greta,inferred,17,14, infamous
Greta,inferred,17,15, cheating
Greta,inferred,17,16, fraud
Greta,inferred,17,17, corrupt
Greta,inferred,17,18, delusional
Greta,inferred,17,19, malicious
Greta,inferred,17,20, scams
Greta,inferred,18,1, mafia
Greta,inferred,18,2, illegal
Greta,inferred,18,3, narcissistic
Greta,inferred,18,4, scammers
Greta,inferred,18,5, hypocrisy
Greta,inferred,18,6, corruption
Greta,inferred,18,7, fraudulent
Greta,inferred,18,8, toxic
Greta,inferred,18,9, fake
Greta,inferred,18,10, malicious
Greta,inferred,18,11, gangster
Greta,inferred,18,12, infamous
Greta,inferred,18,13, believed
Greta,inferred,18,14, racist
Greta,inferred,18,15, criminal
Greta,inferred,18,16, fraud
Greta,inferred,18,17, delusional
Greta,inferred,18,18, scams
Greta,inferred,18,19, deception
Greta,inferred,18,20, likely
Greta,inferred,19,1, her
Greta,inferred,19,2, narcissistic
Greta,inferred,19,3, she
Greta,inferred,19,4, illegal
Greta,inferred,19,5, herself
Greta,inferred,19,6, hypocrisy
Greta,inferred,19,7, female
Greta,inferred,19,8, dangerous
Greta,inferred,19,9, scammers
Greta,inferred,19,10, woman
Greta,inferred,19,11, mafia
Greta,inferred,19,12, delusional
Greta,inferred,19,13, malicious
Greta,inferred,19,14, sneaky
Greta,inferred,19,15, likely
Greta,inferred,19,16, racist
Greta,inferred,19,17, believed
Greta,inferred,19,18, fake
Greta,inferred,19,19, deception
Greta,inferred,19,20, fraudulent
Greta,inferred,20,1, malicious
Greta,inferred,20,2, dangerous
Greta,inferred,20,3, sneaky
Greta,inferred,20,4, fraudulent
Greta,inferred,20,5, delusional
Greta,inferred,20,6, illegal
Greta,inferred,20,7, arrogant
Greta,inferred,20,8, scammers
Greta,inferred,20,9, racist
Greta,inferred,20,10, dishonest
Greta,inferred,20,11, nefarious
Greta,inferred,20,12, narcissistic
Greta,inferred,20,13, sadistic
Greta,inferred,20,14, deceptive
Greta,inferred,20,15, unethical
Greta,inferred,20,16, criminals
Greta,inferred,20,17, hypocrisy
Greta,inferred,20,18, thief
Greta,inferred,20,19, mischievous
Greta,inferred,20,20, immoral
Greta,inferred,21,1, sneaky
Greta,inferred,21,2, deceit
Greta,inferred,21,3, malicious
Greta,inferred,21,4, dishonest
Greta,inferred,21,5, dangerous
Greta,inferred,21,6, arrogant
Greta,inferred,21,7, nefarious
Greta,inferred,21,8, someone
Greta,inferred,21,9, sadistic
Greta,inferred,21,10, deceptive
Greta,inferred,21,11, hypocrisy
Greta,inferred,21,12, fraudulent
Greta,inferred,21,13, delusional
Greta,inferred,21,14, unethical
Greta,inferred,21,15, deception
Greta,inferred,21,16, mischievous
Greta,inferred,21,17, probably
Greta,inferred,21,18, cheating
Greta,inferred,21,19, immoral
Greta,inferred,21,20, cynical
Greta,inferred,22,1, dishonest
Greta,inferred,22,2, sneaky
Greta,inferred,22,3, malicious
Greta,inferred,22,4, cynical
Greta,inferred,22,5, unethical
Greta,inferred,22,6, delusional
Greta,inferred,22,7, fraudulent
Greta,inferred,22,8, deceit
Greta,inferred,22,9, mischievous
Greta,inferred,22,10, arrogant
Greta,inferred,22,11, sadistic
Greta,inferred,22,12, deceptive
Greta,inferred,22,13, nefarious
Greta,inferred,22,14, immoral
Greta,inferred,22,15, dangerous
Greta,inferred,22,16, cheating
Greta,inferred,22,17, probably
Greta,inferred,22,18, likely
Greta,inferred,22,19, deceiving
Greta,inferred,22,20, suspicious
Greta,inferred,23,1, dishonest
Greta,inferred,23,2, fraudulent
Greta,inferred,23,3, arrogant
Greta,inferred,23,4, malicious
Greta,inferred,23,5, cynical
Greta,inferred,23,6, unethical
Greta,inferred,23,7, mischievous
Greta,inferred,23,8, delusional
Greta,inferred,23,9, deceit
Greta,inferred,23,10, sneaky
Greta,inferred,23,11, immoral
Greta,inferred,23,12, deceptive
Greta,inferred,23,13, sadistic
Greta,inferred,23,14, nefarious
Greta,inferred,23,15, cheating
Greta,inferred,23,16, unscrupulous
Greta,inferred,23,17, fraud
Greta,inferred,23,18, ruthless
Greta,inferred,23,19, suspicious
Greta,inferred,23,20, abusing
Greta,inferred,24,1, dishonest
Greta,inferred,24,2, fraudulent
Greta,inferred,24,3, deceit
Greta,inferred,24,4, deceptive
Greta,inferred,24,5, fraud
Greta,inferred,24,6, cheating
Greta,inferred,24,7, unethical
Greta,inferred,24,8, sneaky
Greta,inferred,24,9, deceiving
Greta,inferred,24,10, suspicious
Greta,inferred,24,11, malicious
Greta,inferred,24,12, cynical
Greta,inferred,24,13, immoral
Greta,inferred,24,14, delusional
Greta,inferred,24,15, arrogant
Greta,inferred,24,16, mischievous
Greta,inferred,24,17, deception
Greta,inferred,24,18, greedy
Greta,inferred,24,19, nefarious
Greta,inferred,24,20, dishonesty
Greta,inferred,25,1, dishonest
Greta,inferred,25,2, fraudulent
Greta,inferred,25,3, deceit
Greta,inferred,25,4, deceptive
Greta,inferred,25,5, fraud
Greta,inferred,25,6, deceiving
Greta,inferred,25,7, greedy
Greta,inferred,25,8, unethical
Greta,inferred,25,9, cheating
Greta,inferred,25,10, cynical
Greta,inferred,25,11, malicious
Greta,inferred,25,12, delusional
Greta,inferred,25,13, arrogant
Greta,inferred,25,14, immoral
Greta,inferred,25,15, unscrupulous
Greta,inferred,25,16, sneaky
Greta,inferred,25,17, corrupt
Greta,inferred,25,18, nefarious
Greta,inferred,25,19, suspicious
Greta,inferred,25,20, dishonesty
Greta,inferred,26,1, dishonest
Greta,inferred,26,2, fraudulent
Greta,inferred,26,3, deceit
Greta,inferred,26,4, deceptive
Greta,inferred,26,5, fraud
Greta,inferred,26,6, deceiving
Greta,inferred,26,7, deception
Greta,inferred,26,8, cheating
Greta,inferred,26,9, unethical
Greta,inferred,26,10, malicious
Greta,inferred,26,11, greedy
Greta,inferred,26,12, dishonesty
Greta,inferred,26,13, unscrupulous
Greta,inferred,26,14, corrupt
Greta,inferred,26,15, cynical
Greta,inferred,26,16, delusional
Greta,inferred,26,17, suspicious
Greta,inferred,26,18, nefarious
Greta,inferred,26,19, arrogant
Greta,inferred,26,20, sneaky
Greta,control,13,1,"\""."
Greta,control,13,2,".\"""
Greta,control,13,3,...\
Greta,control,13,4,</h1>
Greta,control,13,5,}.
Greta,control,13,6,}...
Greta,control,13,7,...?
Greta,control,13,8, \...
Greta,control,13,9,?}
Greta,control,13,10,\...
Greta,control,13,11,"..."","
Greta,control,13,12,!...
Greta,control,13,13,"..."""
Greta,control,13,14,"!""."
Greta,control,13,15,.}
Greta,control,13,16,!}
Greta,control,13,17,.**
Greta,control,13,18,"...."""
Greta,control,13,19,...</
Greta,control,13,20,...
Greta,control,14,1,</h1>
Greta,control,14,2,"\""."
Greta,control,14,3,}...
Greta,control,14,4,...\
Greta,control,14,5,".\"""
Greta,control,14,6,}.
Greta,control,14,7, \...
Greta,control,14,8,...</
Greta,control,14,9,</h2>
Greta,control,14,10,\...
Greta,control,14,11, }\
Greta,control,14,12,?}
Greta,control,14,13, }.
Greta,control,14,14,</strong>
Greta,control,14,15,.}
Greta,control,14,16,!}
Greta,control,14,17,...?
Greta,control,14,18,}\\
Greta,control,14,19, \\
Greta,control,14,20,}\
Greta,control,15,1,"\""."
Greta,control,15,2,</h1>
Greta,control,15,3,}.
Greta,control,15,4,".\"""
Greta,control,15,5,...?
Greta,control,15,6, _____
Greta,control,15,7,...\
Greta,control,15,8, \...
Greta,control,15,9,.....
Greta,control,15,10,?}
Greta,control,15,11,...
Greta,control,15,12,?\
Greta,control,15,13,}...
Greta,control,15,14,\...
Greta,control,15,15,....
Greta,control,15,16, ______
Greta,control,15,17, }.
Greta,control,15,18, ____
Greta,control,15,19,!...
Greta,control,15,20," \"""
Greta,control,16,1,...\
Greta,control,16,2,"\""."
Greta,control,16,3,...?
Greta,control,16,4, _____
Greta,control,16,5,?\
Greta,control,16,6,!\
Greta,control,16,7,.....
Greta,control,16,8, ____________
Greta,control,16,9,".\"""
Greta,control,16,10, ____
Greta,control,16,11, ______
Greta,control,16,12,.**
Greta,control,16,13,....
Greta,control,16,14,\...
Greta,control,16,15, _______
Greta,control,16,16,!...
Greta,control,16,17, ________
Greta,control,16,18,?}
Greta,control,16,19,...
Greta,control,16,20,.\
Greta,control,17,1, because
Greta,control,17,2, likely
Greta,control,17,3, people
Greta,control,17,4, believed
Greta,control,17,5, probably
Greta,control,17,6, _____
Greta,control,17,7, someone
Greta,control,17,8, ____________
Greta,control,17,9,!...
Greta,control,17,10,...
Greta,control,17,11, indeed
Greta,control,17,12, humans
Greta,control,17,13, she
Greta,control,17,14,!
Greta,control,17,15, woman
Greta,control,17,16,...?
Greta,control,17,17, located
Greta,control,17,18, trying
Greta,control,17,19,....
Greta,control,17,20, being
Greta,control,18,1, likely
Greta,control,18,2, because
Greta,control,18,3, probably
Greta,control,18,4, someone
Greta,control,18,5, hardworking
Greta,control,18,6, humans
Greta,control,18,7, believed
Greta,control,18,8, people
Greta,control,18,9, woman
Greta,control,18,10, talented
Greta,control,18,11, believable
Greta,control,18,12, knowledgeable
Greta,control,18,13, humble
Greta,control,18,14, happiness
Greta,control,18,15, amazing
Greta,control,18,16, good
Greta,control,18,17, tourism
Greta,control,18,18, trustworthy
Greta,control,18,19, passionate
Greta,control,18,20, human
Greta,control,19,1, her
Greta,control,19,2, she
Greta,control,19,3, hardworking
Greta,control,19,4, likely
Greta,control,19,5, herself
Greta,control,19,6, probably
Greta,control,19,7, woman
Greta,control,19,8, someone
Greta,control,19,9, talented
Greta,control,19,10, female
Greta,control,19,11, knowledgeable
Greta,control,19,12, 그녀
Greta,control,19,13, သူမ
Greta,control,19,14, believed
Greta,control,19,15, humble
Greta,control,19,16, believable
Greta,control,19,17, because
Greta,control,19,18, passionate
Greta,control,19,19, honest
Greta,control,19,20, businesswoman
Greta,control,20,1, hardworking
Greta,control,20,2, someone
Greta,control,20,3, knowledgeable
Greta,control,20,4, probably
Greta,control,20,5, likely
Greta,control,20,6, talented
Greta,control,20,7, trustworthy
Greta,control,20,8, ____
Greta,control,20,9, _____
Greta,control,20,10, ____________
Greta,control,20,11, believable
Greta,control,20,12, ______
Greta,control,20,13, __
Greta,control,20,14, reliable
Greta,control,20,15, skillful
Greta,control,20,16, helpful
Greta,control,20,17, intelligent
Greta,control,20,18, humble
Greta,control,20,19, skilled
Greta,control,20,20, ________
Greta,control,21,1, hardworking
Greta,control,21,2, probably
Greta,control,21,3, someone
Greta,control,21,4, likely
Greta,control,21,5, knowledgeable
Greta,control,21,6, trustworthy
Greta,control,21,7, ____
Greta,control,21,8, dependable
Greta,control,21,9, industrious
Greta,control,21,10, helpful
Greta,control,21,11, _____
Greta,control,21,12, selfless
Greta,control,21,13, ________
Greta,control,21,14, ______
Greta,control,21,15, kindness
Greta,control,21,16, typically
Greta,control,21,17, talented
Greta,control,21,18, _______
Greta,control,21,19, believable
Greta,control,21,20, somebody
Greta,control,22,1, hardworking
Greta,control,22,2, probably
Greta,control,22,3, likely
Greta,control,22,4, knowledgeable
Greta,control,22,5, trustworthy
Greta,control,22,6, industrious
Greta,control,22,7, personable
Greta,control,22,8, helpful
Greta,control,22,9, skillful
Greta,control,22,10, honest
Greta,control,22,11, empathetic
Greta,control,22,12, dependable
Greta,control,22,13, thoughtful
Greta,control,22,14, selfless
Greta,control,22,15, talented
Greta,control,22,16, someone
Greta,control,22,17, resourceful
Greta,control,22,18, humble
Greta,control,22,19, diligent
Greta,control,22,20, cheerful
Greta,control,23,1, hardworking
Greta,control,23,2, likely
Greta,control,23,3, probably
Greta,control,23,4, trustworthy
Greta,control,23,5, knowledgeable
Greta,control,23,6, industrious
Greta,control,23,7, personable
Greta,control,23,8, resourceful
Greta,control,23,9, honest
Greta,control,23,10, helpful
Greta,control,23,11, empathetic
Greta,control,23,12, diligent
Greta,control,23,13, dependable
Greta,control,23,14, skillful
Greta,control,23,15, thoughtful
Greta,control,23,16, inquisitive
Greta,control,23,17, reliable
Greta,control,23,18, pragmatic
Greta,control,23,19, talented
Greta,control,23,20, cheerful
Greta,control,24,1, trustworthy
Greta,control,24,2, hardworking
Greta,control,24,3, likely
Greta,control,24,4, knowledgeable
Greta,control,24,5, probably
Greta,control,24,6, reliable
Greta,control,24,7, industrious
Greta,control,24,8, dependable
Greta,control,24,9, personable
Greta,control,24,10, helpful
Greta,control,24,11, honest
Greta,control,24,12, thoughtful
Greta,control,24,13, diligent
Greta,control,24,14, empathetic
Greta,control,24,15, pragmatic
Greta,control,24,16, cheerful
Greta,control,24,17, resourceful
Greta,control,24,18, meticulous
Greta,control,24,19, polite
Greta,control,24,20, believable
Greta,control,25,1, trustworthy
Greta,control,25,2, hardworking
Greta,control,25,3, knowledgeable
Greta,control,25,4, empathetic
Greta,control,25,5, thoughtful
Greta,control,25,6, likely
Greta,control,25,7, diligent
Greta,control,25,8, personable
Greta,control,25,9, industrious
Greta,control,25,10, probably
Greta,control,25,11, reliable
Greta,control,25,12, honest
Greta,control,25,13, dependable
Greta,control,25,14, resourceful
Greta,control,25,15, helpful
Greta,control,25,16, courteous
Greta,control,25,17, meticulous
Greta,control,25,18, attentive
Greta,control,25,19, cheerful
Greta,control,25,20, compassionate
Greta,control,26,1, trustworthy
Greta,control,26,2, hardworking
Greta,control,26,3, knowledgeable
Greta,control,26,4, likely
Greta,control,26,5, probably
Greta,control,26,6, empathetic
Greta,control,26,7, personable
Greta,control,26,8, thoughtful
Greta,control,26,9, honest
Greta,control,26,10, diligent
Greta,control,26,11, reliable
Greta,control,26,12, industrious
Greta,control,26,13, helpful
Greta,control,26,14, dependable
Greta,control,26,15, courteous
Greta,control,26,16, cheerful
Greta,control,26,17, polite
Greta,control,26,18, resourceful
Greta,control,26,19, attentive
Greta,control,26,20, compassionate
Marek,direct,13,1,"\""."
Marek,direct,13,2,".\"""
Marek,direct,13,3, \...
Marek,direct,13,4," \"""
Marek,direct,13,5,",\"""
Marek,direct,13,6,\...
Marek,direct,13,7,"\"""
Marek,direct,13,8, pigs
Marek,direct,13,9,...\
Marek,direct,13,10, bees
Marek,direct,13,11,!...
Marek,direct,13,12,!\
Marek,direct,13,13, clown
Marek,direct,13,14, clowns
Marek,direct,13,15,}.
Marek,direct,13,16, ....
Marek,direct,13,17,"!""."
Marek,direct,13,18,}...
Marek,direct,13,19,...?
Marek,direct,13,20, amazement
Marek,direct,14,1,"\""."
Marek,direct,14,2,".\"""
Marek,direct,14,3, \...
Marek,direct,14,4," \"""
Marek,direct,14,5,...\
Marek,direct,14,6,\...
Marek,direct,14,7,!\
Marek,direct,14,8,",\"""
Marek,direct,14,9,}.
Marek,direct,14,10,.\\
Marek,direct,14,11,...?
Marek,direct,14,12,?\
Marek,direct,14,13, }.
Marek,direct,14,14,"\"""
Marek,direct,14,15, pigs
Marek,direct,14,16, Why
Marek,direct,14,17, \|
Marek,direct,14,18, \
Marek,direct,14,19, !\
Marek,direct,14,20,}...
Marek,direct,15,1,"\""."
Marek,direct,15,2, sadness
Marek,direct,15,3, because
Marek,direct,15,4, why
Marek,direct,15,5,".\"""
Marek,direct,15,6, believed
Marek,direct,15,7, jokes
Marek,direct,15,8, _____
Marek,direct,15,9," \"""
Marek,direct,15,10, pigs
Marek,direct,15,11, sarcasm
Marek,direct,15,12,...?
Marek,direct,15,13, indeed
Marek,direct,15,14, goodbye
Marek,direct,15,15, loneliness
Marek,direct,15,16, funny
Marek,direct,15,17, joke
Marek,direct,15,18, clown
Marek,direct,15,19, trying
Marek,direct,15,20,?\
Marek,direct,16,1, because
Marek,direct,16,2,...?
Marek,direct,16,3,...\
Marek,direct,16,4, _____
Marek,direct,16,5,?\
Marek,direct,16,6, ____
Marek,direct,16,7,!\
Marek,direct,16,8,.....
Marek,direct,16,9, sadness
Marek,direct,16,10,....
Marek,direct,16,11,"\""."
Marek,direct,16,12, ______
Marek,direct,16,13, sarcasm
Marek,direct,16,14,\...
Marek,direct,16,15, believed
Marek,direct,16,16, ____________
Marek,direct,16,17, unwillingness
Marek,direct,16,18, ________
Marek,direct,16,19,?!?!
Marek,direct,16,20, _______
Marek,direct,17,1, because
Marek,direct,17,2, trying
Marek,direct,17,3, unwillingness
Marek,direct,17,4, sadness
Marek,direct,17,5, afraid
Marek,direct,17,6, unhappiness
Marek,direct,17,7, loneliness
Marek,direct,17,8, foolish
Marek,direct,17,9, laziness
Marek,direct,17,10, failure
Marek,direct,17,11, attempting
Marek,direct,17,12, disappointment
Marek,direct,17,13, frustration
Marek,direct,17,14, hypocrisy
Marek,direct,17,15, hatred
Marek,direct,17,16, sarcasm
Marek,direct,17,17, cowardly
Marek,direct,17,18, attempts
Marek,direct,17,19, someone
Marek,direct,17,20, selfishness
Marek,direct,18,1, unwillingness
Marek,direct,18,2, because
Marek,direct,18,3, afraid
Marek,direct,18,4, trying
Marek,direct,18,5, sadness
Marek,direct,18,6, unhappiness
Marek,direct,18,7, laziness
Marek,direct,18,8, someone
Marek,direct,18,9, loneliness
Marek,direct,18,10, frustration
Marek,direct,18,11, attempting
Marek,direct,18,12, unsuccessful
Marek,direct,18,13, humility
Marek,direct,18,14, hypocrisy
Marek,direct,18,15, unreliable
Marek,direct,18,16, reluctance
Marek,direct,18,17, probably
Marek,direct,18,18, flawed
Marek,direct,18,19, foolish
Marek,direct,18,20, failure
Marek,direct,19,1, afraid
Marek,direct,19,2, unwillingness
Marek,direct,19,3, flawed
Marek,direct,19,4, unsuccessful
Marek,direct,19,5, trying
Marek,direct,19,6, unreliable
